12,2.347682330024573
11,2.347682330024573
11,2.347682330024573
10,2.347682330024573
10,2.347682330024573
9,2.347682330024573
9,2.347682330024573
8,2.347682330024573
8,2.347682330024573
7,2.347682330024573
7,2.347682330024573
6,2.347682330024573
6,2.347682330024573
5,2.347682330024573
5,2.347682330024573
4,2.347682330024573
4,2.347682330024573
3,2.347682330024573
3,2.347682330024573
2,2.332101283470476
2,2.332101283470476
1,2.269442592470315
1,2.269442592470315
0,2.172907512516517
12,2.318626399267295
11,2.319645998121338
12,2.318626399267295
11,2.318626399267295
11,2.318626399267295
9,2.3223885781026974
11,2.318626399267295
8,2.3277462476842534
11,2.318626399267295
10,2.318626399267295
10,2.318626399267295
6,2.320593390007162
10,2.318626399267295
9,2.318626399267295
9,2.318626399267295
4,2.3185702256330893
4,2.3185702256330893
3,2.3185702256330893
3,2.3185702256330893
2,2.3185702256330893
2,2.3185702256330893
1,2.312012584563899
1,2.312012584563899
0,2.166090435224733
12,2.381230234816863
11,2.381230234816863
11,2.381230234816863
10,2.385391314024382
11,2.381230234816863
9,2.390489848946867
11,2.381230234816863
8,2.3833262961603263
11,2.381230234816863
7,2.382153363393541
11,2.381230234816863
10,2.381230234816863
10,2.381230234816863
9,2.381230234816863
9,2.381230234816863
8,2.381230234816863
8,2.381230234816863
7,2.381230234816863
7,2.381230234816863
6,2.2887183705063383
6,2.2887183705063383
1,2.207096252473732
1,2.207096252473732
0,2.165286565804231
12,2.404312343132628
11,2.404312343132628
11,2.404312343132628
10,2.402335969474989
10,2.402335969474989
9,2.4005634714623127
9,2.4005634714623127
8,2.397758416561913
8,2.397758416561913
7,2.395247742164815
7,2.395247742164815
6,2.395247742164815
6,2.395247742164815
5,2.395247742164815
5,2.395247742164815
4,2.385852035723271
4,2.385852035723271
3,2.385852035723271
3,2.385852035723271
2,2.37942989495136
2,2.37942989495136
1,2.37436524619035
1,2.37436524619035
0,2.1756011093151786
12,2.4306735641321846
11,2.4303136135689334
11,2.4303136135689334
10,2.4303136135689334
10,2.4303136135689334
9,2.431852291073043
10,2.4303136135689334
8,2.438685426489476
10,2.4303136135689334
9,2.4303136135689334
9,2.4303136135689334
6,2.433710019148234
9,2.4303136135689334
8,2.4303136135689334
8,2.4303136135689334
7,2.3940677990062977
7,2.3940677990062977
6,2.374366306025477
6,2.374366306025477
5,2.328264834751888
5,2.328264834751888
1,2.32665425371855
1,2.32665425371855
0,2.1649771596750753
12,2.3369937814111252
11,2.3369937814111252
11,2.3369937814111252
10,2.3369937814111252
10,2.3369937814111252
9,2.342643256866493
10,2.3369937814111252
8,2.344228132483416
10,2.3369937814111252
7,2.3363162895834617
7,2.3363162895834617
6,2.3258818855818615
6,2.3258818855818615
5,2.3258818855818615
5,2.3258818855818615
4,2.3258818855818615
4,2.3258818855818615
3,2.3440552716482217
4,2.3258818855818615
2,2.281521389785683
2,2.281521389785683
1,2.2376214138727333
1,2.2376214138727333
0,2.184156010534327
12,2.518513733969407
11,2.518513733969407
11,2.518513733969407
10,2.518513733969407
10,2.518513733969407
9,2.519740772216565
10,2.518513733969407
8,2.5288188660597717
10,2.518513733969407
7,2.519859203525855
10,2.518513733969407
6,2.521936709518447
10,2.518513733969407
9,2.518513733969407
9,2.518513733969407
8,2.518513733969407
8,2.518513733969407
7,2.497637298005009
7,2.497637298005009
6,2.428457090061945
6,2.428457090061945
1,2.385096854760079
1,2.385096854760079
0,2.166529610281383
12,2.2464024011094343
11,2.246657183062434
12,2.2464024011094343
10,2.2446101410613
10,2.2446101410613
9,2.2446101410613
9,2.2446101410613
8,2.2446101410613
8,2.2446101410613
7,2.2446101410613
7,2.2446101410613
6,2.2446101410613
6,2.2446101410613
5,2.2446101410613
5,2.2446101410613
4,2.2446101410613
4,2.2446101410613
3,2.2446101410613
3,2.2446101410613
2,2.2386420853525757
2,2.2386420853525757
1,2.2421792389188253
2,2.2386420853525757
0,2.1719185569810104
12,2.3793361275217384
11,2.3793361275217384
11,2.3793361275217384
10,2.3827965752699796
11,2.3793361275217384
9,2.3911852109716634
11,2.3793361275217384
10,2.3793361275217384
10,2.3793361275217384
9,2.3793361275217384
9,2.3793361275217384
6,2.381504616600967
9,2.3793361275217384
8,2.3793361275217384
8,2.3793361275217384
7,2.3793361275217384
7,2.3793361275217384
6,2.3793361275217384
6,2.3793361275217384
5,2.377558299565057
5,2.377558299565057
1,2.3716641649178793
1,2.3716641649178793
0,2.1689020656764293
12,2.322469085069589
11,2.322469085069589
11,2.322469085069589
10,2.322469085069589
10,2.322469085069589
9,2.3253262470809766
10,2.322469085069589
8,2.3343694257222074
10,2.322469085069589
7,2.331424093682378
10,2.322469085069589
6,2.326724215915437
10,2.322469085069589
5,2.3210906447027715
5,2.3210906447027715
4,2.3210906447027715
4,2.3210906447027715
3,2.315257192389772
3,2.315257192389772
2,2.340949170984298
3,2.315257192389772
1,2.295455500158693
1,2.295455500158693
0,2.200878482312475
